event_id,file,waveform_file,channel,event_start_time_ns,peak_time_ns,event_end_time_ns,event_duration_ns,peak_amplitude_mV,detection_threshold_mV,event_start_time_EFraw,event_peak_time_EFraw,event_end_time_EFraw,event_start_time_EFdynamic,event_peak_time_EFdynamic,event_end_time_EFdynamic,event_start_time_batch,event_peak_time_batch,event_end_time_batch,cycle_start_time,cycle_end_time,cycle_period_ns,cycle_index,phase,phase_EFraw,signal_amplitude_mV,snr,c1_peak_time_error_ns
C1_evt_02322,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2322217.1695,2322218.1639,2322219.4395,2.27,26.9744,6.09,2322216.9781,2322217.9726,2322219.2481,2322217.2809,2322218.2753,2322219.5509,2322217.2508,2322218.2452,2322219.5208,2321997.0584,2322995.7182,998.6598,2322,51.6728,49.7514,32.2218,7.8907,0.4759
C1_evt_02323,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2323228.5448,2323229.9247,2323231.9429,3.3981,20.0252,3.1551,2323228.7675,2323230.1474,2323232.1656,2323228.6782,2323230.0581,2323232.0763,2323228.643,2323230.0229,2323232.0411,2322988.855,2323988.5948,999.7398,2323,58.7448,63.0112,22.2198,12.2596,-2.0565
C1_evt_02324,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2324230.637,2324232.0944,2324233.9912,3.3542,24.1692,3.5877,2324230.8653,2324232.3227,2324234.2195,2324230.6569,2324232.1143,2324234.0111,2324230.7485,2324232.2059,2324234.1027,2323993.6156,2324995.2765,1001.6609,2324,73.2611,73.1297,26.2675,11.7669,-0.3531
C1_evt_02325,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2325244.7142,2325245.9409,2325247.2392,2.525,24.4339,5.9632,2325244.7129,2325245.9396,2325247.2379,2325244.8772,2325246.1038,2325247.4022,2325244.6722,2325245.8989,2325247.1972,2325004.2283,2326015.0274,1010.7991,2325,78.0048,76.6713,27.3771,8.4377,-0.6643
C1_evt_02326,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2326240.569,2326241.498,2326242.5785,2.0094,22.3598,5.0497,2326240.4859,2326241.4149,2326242.4954,2326240.4335,2326241.3625,2326242.443,2326240.6622,2326241.5912,2326242.6716,2326016.6436,2327022.24,1005.5964,2326,70.0025,71.7583,26.9661,10.1883,1.4133
C1_evt_02327,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2327250.9716,2327252.3095,2327254.7046,3.733,19.7739,3.9957,2327251.1922,2327252.5301,2327254.9252,2327251.091,2327252.4288,2327254.824,2327250.8848,2327252.2226,2327254.6178,2326990.5319,2327984.5679,994.036,2327,83.9181,83.8493,22.6076,9.8552,0.5666
C1_evt_02328,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2328233.6366,2328234.6444,2328235.7866,2.15,27.1708,4.8125,2328233.7184,2328234.7262,2328235.8684,2328233.7845,2328234.7923,2328235.9345,2328233.7505,2328234.7583,2328235.9005,2328004.2044,2329013.1236,1008.9192,2328,113.6726,115.1992,31.7613,8.9634,-0.2917
C1_evt_02329,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2329220.6216,2329221.3913,2329222.4385,1.817,23.8924,5.1513,2329220.8448,2329221.6146,2329222.6618,2329220.7278,2329221.4975,2329222.5447,2329220.6005,2329221.3702,2329222.4174,2328999.4765,2330010.0759,1010.5994,2329,85.4516,85.7044,27.8437,6.8641,-2.6463
C1_evt_02330,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2330235.434,2330236.6102,2330238.4486,3.0146,51.79,10.6059,2330235.3109,2330236.4872,2330238.3255,2330235.2639,2330236.4401,2330238.2785,2330235.4865,2330236.6628,2330238.5011,2330005.3774,2331014.3569,1008.9794,2330,105.6909,105.5702,63.9185,10.4626,-0.2082
C1_evt_02331,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2331219.9592,2331221.1842,2331222.6737,2.7145,31.5253,7.4172,2331220.0849,2331221.31,2331222.7994,2331219.9863,2331221.2113,2331222.7007,2331220.0237,2331221.2488,2331222.7382,2330988.863,2331984.206,995.343,2331,102.0773,101.5345,37.6527,8.3697,-0.552
C1_evt_02332,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2332204.6893,2332205.655,2332206.8506,2.1613,12.0976,3.2978,2332204.8285,2332205.7942,2332206.9898,2332204.5274,2332205.4932,2332206.6888,2332204.5798,2332205.5455,2332206.7411,2332000.0502,2333007.7979,1007.7476,2332,120.9547,116.3674,15.9683,5.0575,-2.7151
C1_evt_02333,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2333209.4181,2333210.8142,2333212.6733,3.2552,9.1566,2.6471,2333209.4877,2333210.8838,2333212.7429,2333209.3797,2333210.7759,2333212.6349,2333209.4781,2333210.8743,2333212.7333,2332998.955,2333992.9348,993.9797,2333,147.7968,151.8316,10.2694,6.2642,1.1892
C1_evt_02334,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2334235.5826,2334236.9952,2334238.5851,3.0025,19.6051,3.649,2334235.6646,2334237.0773,2334238.6672,2334235.6731,2334237.0857,2334238.6756,2334235.5623,2334236.9749,2334238.5648,2334007.0638,2335001.3045,994.2407,2334,141.3185,140.2673,22.2242,10.3494,-1.1633
C1_evt_02335,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2335197.5542,2335198.6772,2335199.9911,2.437,29.2824,8.0607,2335197.4869,2335198.6099,2335199.9238,2335197.5306,2335198.6537,2335199.9676,2335197.4571,2335198.5801,2335199.894,2334987.6028,2335981.6053,994.0025,2335,138.905,140.7262,33.8148,7.4108,-1.4224
C1_evt_02336,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2336223.3879,2336224.6641,2336226.4958,3.1079,13.8211,2.5169,2336223.4387,2336224.7148,2336226.5466,2336223.2539,2336224.5301,2336226.3618,2336223.3226,2336224.5987,2336226.4304,2336016.0895,2337026.2772,1010.1878,2336,154.8486,155.2848,17.8803,10.9861,0.3362
C1_evt_02337,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2337187.2454,2337188.2916,2337189.7665,2.5211,22.1352,5.2592,2337187.3002,2337188.3464,2337189.8213,2337187.1509,2337188.1971,2337189.672,2337187.3165,2337188.3627,2337189.8375,2336991.8042,2337995.1506,1003.3465,2337,165.1845,164.6818,29.5057,7.2374,1.394
C1_evt_02338,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2338210.2127,2338211.4165,2338213.0118,2.7991,30.1918,6.3537,2338210.3197,2338211.5235,2338213.1188,2338210.1449,2338211.3487,2338212.9439,2338210.1311,2338211.3349,2338212.9302,2338005.9849,2339006.1535,1000.1685,2338,166.4651,167.4388,36.1858,8.2767,1.5171
C1_evt_02339,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2339164.018,2339165.6131,2339167.24,3.222,26.7132,4.2766,2339164.1165,2339165.7116,2339167.3385,2339163.8415,2339165.4366,2339167.0635,2339163.998,2339165.5931,2339167.22,2338990.0823,2339995.9195,1005.8372,2339,163.3061,168.1086,30.8709,12.3319,-0.5058
C1_evt_02340,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2340208.6281,2340209.5044,2340210.6109,1.9828,34.8174,7.5137,2340208.686,2340209.5624,2340210.6688,2340208.7315,2340209.6079,2340210.7143,2340208.7418,2340209.6182,2340210.7246,2340011.1519,2341005.4659,994.314,2340,168.6217,171.6525,45.1573,8.691,2.0806
C1_evt_02341,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2341139.405,2341140.5476,2341142.383,2.978,27.243,5.4306,2341139.384,2341140.5266,2341142.362,2341139.4337,2341140.5763,2341142.4118,2341139.3254,2341140.468,2341142.3035,2340987.0358,2341987.8393,1000.8035,2341,199.5285,199.5963,35.7767,5.854,0.6814
C1_evt_02342,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2342180.5037,2342182.1888,2342184.1724,3.6687,32.6157,7.3102,2342180.5828,2342182.2679,2342184.2515,2342180.6376,2342182.3227,2342184.3063,2342180.6154,2342182.3005,2342184.2841,2341997.5267,2342998.5163,1000.9896,2342,175.9945,173.7314,36.6449,8.8222,-0.8255
C1_evt_02343,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2343142.6541,2343143.7748,2343145.448,2.7939,21.497,3.8137,2343142.8212,2343143.9419,2343145.6151,2343142.6968,2343143.8175,2343145.4908,2343142.7381,2343143.8588,2343145.532,2342988.3434,2343996.8619,1008.5185,2343,206.4856,210.7224,23.8065,10.0177,0.858
C1_evt_02344,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2344162.9191,2344163.9198,2344164.9567,2.0375,22.5532,5.5766,2344162.7171,2344163.7178,2344164.7547,2344162.8467,2344163.8474,2344164.8842,2344162.9484,2344163.9491,2344164.9859,2343997.2386,2344995.4842,998.2456,2344,203.3731,202.8234,29.1382,8.5079,-0.5905
C1_evt_02345,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2345146.8874,2345148.0693,2345149.6235,2.7362,22.7859,5.7184,2345146.7928,2345147.9747,2345149.5289,2345147.0588,2345148.2406,2345149.7949,2345146.8022,2345147.9841,2345149.5384,2345009.1237,2345997.2267,988.103,2345,211.811,216.7195,25.9212,5.8694,0.9451
C1_evt_02346,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2346145.9747,2346146.8971,2346148.121,2.1462,24.7681,5.5656,2346146.2456,2346147.168,2346148.3918,2346146.0322,2346146.9546,2346148.1785,2346145.922,2346146.8444,2346148.0682,2346006.8767,2347012.1868,1005.3101,2346,226.2283,225.8117,31.2024,4.538,-0.52
C1_evt_02347,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2347127.894,2347129.2945,2347131.1005,3.2065,15.1844,5.1285,2347128.1574,2347129.5579,2347131.3639,2347127.8358,2347129.2364,2347131.0423,2347127.9811,2347129.3817,2347131.1876,2346988.5243,2347985.7523,997.228,2347,232.3718,234.1659,16.5668,6.2181,-0.9211
C1_evt_02348,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2348135.9598,2348137.3765,2348138.8358,2.876,32.0698,7.7684,2348136.1701,2348137.5868,2348139.0461,2348136.0873,2348137.504,2348138.9633,2348135.9044,2348137.3211,2348138.7804,2348009.4444,2349007.1694,997.725,2348,233.9314,234.6408,41.2907,6.6824,-1.3176
C1_evt_02349,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2349145.3383,2349146.7945,2349148.5519,3.2136,29.3254,5.583,2349145.0602,2349146.5164,2349148.2738,2349145.513,2349146.9693,2349148.7267,2349145.3951,2349146.8514,2349148.6087,2349003.6018,2350009.8937,1006.2919,2349,233.7306,233.9588,36.6165,9.8936,0.4727
C1_evt_02350,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2350143.1522,2350144.019,2350145.3623,2.2101,26.1994,6.705,2350142.9072,2350143.7741,2350145.1173,2350143.2278,2350144.0946,2350145.4379,2350143.0356,2350143.9025,2350145.2458,2350012.42,2351004.6582,992.2383,2350,257.4855,259.4355,34.2854,7.8426,-0.9045
C1_evt_02351,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2351114.9467,2351116.3227,2351117.9986,3.0519,21.5774,3.637,2351114.9677,2351116.3437,2351118.0196,2351114.7718,2351116.1477,2351117.8236,2351114.9087,2351116.2847,2351117.9606,2351002.7805,2352006.0347,1003.2542,2351,252.3685,248.7284,26.9472,10.8474,-1.176
C1_evt_02352,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2352117.8609,2352119.0078,2352120.6943,2.8334,27.0115,5.4134,2352117.6015,2352118.7484,2352120.4349,2352117.9795,2352119.1264,2352120.8129,2352117.9501,2352119.0971,2352120.7836,2351995.7418,2352993.7564,998.0146,2352,265.1711,264.2205,32.0822,11.6014,0.2726
C1_evt_02353,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2353145.8411,2353146.9427,2353148.3055,2.4645,25.1689,6.0664,2353145.8283,2353146.9299,2353148.2927,2353145.9465,2353147.0481,2353148.411,2353145.8058,2353146.9074,2353148.2702,2353002.8657,2354012.1139,1009.2483,2353,273.8988,274.5587,30.1608,8.0224,0.5832
C1_evt_02354,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2354133.9394,2354135.52,2354137.0616,3.1222,28.1712,5.981,2354133.7109,2354135.2914,2354136.833,2354134.0389,2354135.6194,2354137.161,2354133.8517,2354135.4323,2354136.9739,2353997.6784,2355000.5645,1002.886,2354,262.6594,265.4608,37.7849,7.6008,-0.5902
C1_evt_02355,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2355103.0824,2355104.1356,2355105.742,2.6597,33.9266,6.9907,2355102.8527,2355103.9059,2355105.5123,2355102.9612,2355104.0144,2355105.6209,2355102.9637,2355104.0169,2355105.6234,2354988.6138,2355983.4509,994.8371,2355,279.7561,278.0555,41.0126,9.8353,-0.1196
C1_evt_02356,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2356128.0474,2356129.8255,2356132.1394,4.092,25.655,3.9644,2356127.8788,2356129.6569,2356131.9708,2356127.877,2356129.6551,2356131.969,2356127.9618,2356129.7398,2356132.0538,2355998.4506,2356999.7643,1001.3137,2356,294.7955,289.6614,34.3041,11.9954,0.8153
C1_evt_02357,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2357137.038,2357138.5368,2357140.4626,3.4247,25.583,6.1388,2357136.8486,2357138.3473,2357140.2732,2357137.0623,2357138.5611,2357140.487,2357137.0851,2357138.5839,2357140.5098,2357009.6133,2358018.7475,1009.1342,2357,307.0016,302.9184,32.8298,7.8096,1.4913
C1_evt_02358,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2358146.5231,2358147.8979,2358149.4024,2.8792,17.718,3.8185,2358146.4968,2358147.8716,2358149.3761,2358146.6127,2358147.9874,2358149.4919,2358146.5285,2358147.9032,2358149.4077,2358000.6486,2358987.3559,986.7073,2358,310.1409,312.8656,21.6464,5.7666,-0.0583
C1_evt_02359,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2359150.3921,2359152.1045,2359153.8683,3.4762,10.9177,2.5,2359150.1383,2359151.8507,2359153.6145,2359150.4412,2359152.1536,2359153.9174,2359150.451,2359152.1634,2359153.9272,2359006.071,2359995.8763,989.8053,2359,311.9535,313.5354,11.6269,9.1017,-0.8238
C1_evt_02360,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2360117.8209,2360119.3033,2360120.8708,3.05,27.1497,5.6415,2360118.0181,2360119.5005,2360121.0681,2360117.6559,2360119.1384,2360120.7059,2360117.8292,2360119.3117,2360120.8792,2359983.6125,2360990.961,1007.3485,2360,309.2554,310.111,29.7135,7.2479,0.0497
C1_evt_02361,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2361169.8254,2361170.6357,2361171.6578,1.8324,21.5093,4.6236,2361169.7085,2361170.5188,2361171.5409,2361169.6956,2361170.5059,2361171.528,2361169.7322,2361170.5425,2361171.5646,2361014.1595,2362023.4466,1009.2871,2361,336.9403,339.1114,28.6507,6.5469,-0.9704
C1_evt_02362,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2362157.8382,2362158.9494,2362160.4055,2.5673,28.5149,6.0648,2362157.8699,2362158.9811,2362160.4372,2362157.6682,2362158.7794,2362160.2355,2362157.8165,2362158.9277,2362160.3838,2362004.1361,2362999.0269,994.8907,2362,311.4054,312.015,34.5272,9.1445,2.9795
C1_evt_02363,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2363180.7198,2363181.772,2363183.1397,2.4199,17.9524,3.2309,2363180.7452,2363181.7973,2363183.1651,2363180.8692,2363181.9213,2363183.2891,2363180.8103,2363181.8624,2363183.2301,2363005.3976,2364002.0171,996.6195,2363,354.4169,352.1551,21.3183,8.5134,-1.4493
C1_evt_02364,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2364166.9021,2364167.9454,2364169.1942,2.2921,26.5739,6.3812,2364166.8566,2364167.8999,2364169.1487,2364166.8198,2364167.8631,2364169.1119,2364166.9006,2364167.944,2364169.1927,2363999.207,2364994.0523,994.8452,2364,351.9978,352.499,34.7389,8.1071,-0.673
C1_evt_02365,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2365173.0092,2365174.4344,2365175.9005,2.8913,14.6848,4.071,2365173.0408,2365174.466,2365175.9321,2365173.181,2365174.6062,2365176.0723,2365173.0492,2365174.4744,2365175.9405,2364997.3112,2365986.915,989.6038,2365,357.9101,0.0677,17.6686,4.108,-0.8566
C1_evt_02366,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2366175.6894,2366176.9725,2366178.2136,2.5242,27.0406,5.9857,2366175.5641,2366176.8473,2366178.0884,2366175.8197,2366177.1029,2366178.344,2366175.6868,2366176.9699,2366178.211,2366003.1086,2366996.9246,993.8161,2366,2.1051,4.2889,34.155,7.9021,2.9769
C1_evt_02367,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2367210.521,2367212.0374,2367214.4484,3.9274,20.7389,4.0696,2367210.2504,2367211.7668,2367214.1777,2367210.5299,2367212.0463,2367214.4572,2367210.4463,2367211.9627,2367214.3736,2367000.849,2367996.6934,995.8444,2367,24.037,22.4865,25.3662,9.4097,-0.9971
C1_evt_02368,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2368186.3022,2368187.1768,2368188.1119,1.8097,24.7846,5.7581,2368186.0941,2368186.9687,2368187.9038,2368186.1428,2368187.0174,2368187.9524,2368186.3554,2368187.23,2368188.1651,2368000.451,2369000.8434,1000.3925,2368,6.5622,5.6829,27.043,7.5491,-1.0588
C1_evt_02369,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2369195.1022,2369196.4309,2369197.9921,2.89,25.2172,5.0882,2369195.0168,2369196.3455,2369197.9068,2369194.9636,2369196.2923,2369197.8535,2369195.0568,2369196.3855,2369197.9467,2368994.2539,2369989.2696,995.0157,2369,11.548,11.2849,28.6147,9.3741,1.4836
C1_evt_02370,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2370210.6622,2370211.8032,2370212.9608,2.2986,21.57,3.6519,2370210.4226,2370211.5636,2370212.7212,2370210.6889,2370211.8299,2370212.9875,2370210.7745,2370211.9154,2370213.073,2369995.4656,2370997.9386,1002.473,2370,44.9648,45.9488,24.8785,7.5079,1.0156
C1_evt_02371,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2371218.9206,2371220.1413,2371221.6854,2.7648,37.752,8.7934,2371218.7352,2371219.9558,2371221.4999,2371218.9928,2371220.2135,2371221.7576,2371218.9625,2371220.1832,2371221.7273,2371014.6642,2372018.0596,1003.3954,2371,25.5262,24.471,42.2119,6.3155,-0.3737
C1_evt_02372,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2372220.7785,2372221.7086,2372223.0725,2.294,33.6601,7.7771,2372220.5887,2372221.5188,2372222.8827,2372220.7278,2372221.6579,2372223.0218,2372220.7975,2372221.7276,2372223.0916,2372002.5136,2372985.382,982.8684,2372,50.9639,51.4465,44.1971,10.6698,0.6534
C1_evt_02373,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2373218.0119,2373218.7191,2373219.7496,1.7376,26.9435,7.7414,2373218.1935,2373218.9007,2373219.9312,2373217.8985,2373218.6057,2373219.6362,2373218.1057,2373218.8128,2373219.8433,2373005.8035,2373992.8282,987.0247,2373,44.7932,47.123,33.9007,7.005,3.3893
C1_evt_02374,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2374237.2791,2374238.3052,2374239.5912,2.3121,23.1673,6.3471,2374237.1299,2374238.156,2374239.442,2374237.4119,2374238.438,2374239.724,2374237.172,2374238.1982,2374239.4841,2374001.6129,2374991.3314,989.7185,2374,47.654,44.3257,28.1661,6.1566,1.6981
C1_evt_02375,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2375250.5244,2375251.9165,2375253.5659,3.0415,23.9605,5.2121,2375250.3516,2375251.7437,2375253.3931,2375250.5185,2375251.9106,2375253.56,2375250.5748,2375251.9668,2375253.6163,2374999.8096,2375994.112,994.3024,2375,72.6039,72.2334,29.9074,9.773,0.6496
C1_evt_02376,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2376240.1303,2376241.3499,2376242.8519,2.7215,27.5897,5.0667,2376240.0087,2376241.2282,2376242.7302,2376240.0578,2376241.2773,2376242.7794,2376240.0343,2376241.2538,2376242.7558,2376005.6947,2377005.561,999.8663,2376,64.9333,63.8521,33.5428,10.6583,1.5486
C1_evt_02377,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2377230.4252,2377231.9358,2377234.1518,3.7266,34.2323,7.7492,2377230.4909,2377232.0014,2377234.2175,2377230.5834,2377232.0939,2377234.31,2377230.5401,2377232.0506,2377234.2667,2376997.4,2378005.1543,1007.7543,2377,80.8619,84.0185,44.5341,6.4123,1.8663
C1_evt_02378,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2378229.6647,2378230.7658,2378232.1529,2.4883,42.4166,8.534,2378229.3911,2378230.4923,2378231.8794,2378229.5106,2378230.6117,2378231.9988,2378229.6808,2378230.7819,2378232.169,2378007.8889,2379006.5998,998.711,2378,84.221,82.367,56.8219,9.1418,-0.5042
C1_evt_02379,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2379228.1057,2379229.7056,2379231.5306,3.4249,21.1569,6.2146,2379228.2439,2379229.8437,2379231.6688,2379228.0902,2379229.69,2379231.5151,2379228.0302,2379229.63,2379231.4551,2379003.8539,2380006.4379,1002.584,2379,86.5845,88.8429,26.8871,6.1874,-0.1982
C1_evt_02380,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2380230.0842,2380231.6778,2380233.5793,3.4951,31.4708,6.7539,2380229.8651,2380231.4587,2380233.3602,2380230.0054,2380231.599,2380233.5005,2380230.1576,2380231.7512,2380233.6527,2380002.4818,2380994.0956,991.6138,2380,98.6054,101.2089,37.4978,8.6724,0.5458
C1_evt_02381,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2381208.0616,2381208.9975,2381210.4713,2.4096,36.7812,6.4553,2381208.2926,2381209.2285,2381210.7023,2381207.9583,2381208.8941,2381210.3679,2381208.1382,2381209.074,2381210.5478,2380986.7704,2381990.68,1003.9097,2381,118.4522,117.0039,48.884,11.8619,0.9893
C1_evt_02382,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2382222.7044,2382224.1312,2382225.8851,3.1808,20.1994,5.1972,2382222.4873,2382223.9141,2382225.6681,2382222.588,2382224.0149,2382225.7688,2382222.6093,2382224.0362,2382225.7901,2381979.4737,2382984.5344,1005.0607,2382,116.0854,116.2436,24.167,6.128,-0.4367
C1_evt_02383,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2383248.8301,2383250.1628,2383251.8435,3.0134,27.0245,5.7144,2383248.5805,2383249.9132,2383251.5939,2383248.9291,2383250.2618,2383251.9424,2383248.891,2383250.2237,2383251.9044,2383009.1409,2384021.9573,1012.8164,2383,120.3719,120.391,32.3741,7.4711,1.1677
C1_evt_02384,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2384211.4291,2384212.1377,2384213.1977,1.7686,24.4027,6.3499,2384211.5732,2384212.2818,2384213.3418,2384211.4081,2384212.1167,2384213.1766,2384211.5324,2384212.241,2384213.3009,2383994.1792,2384995.1442,1000.965,2384,133.1859,130.5159,30.9424,7.072,0.241
C1_evt_02385,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2385242.5328,2385243.752,2385245.2264,2.6936,26.6541,6.4275,2385242.7786,2385243.9978,2385245.4722,2385242.3643,2385243.5835,2385245.0578,2385242.4775,2385243.6967,2385245.1711,2385009.8368,2386004.1187,994.2819,2385,141.5488,144.9563,33.0755,7.1666,0.0066
C1_evt_02386,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2386222.9675,2386224.1025,2386225.9219,2.9543,21.5224,5.4913,2386222.7068,2386223.8418,2386225.6611,2386222.8323,2386223.9673,2386225.7866,2386222.9598,2386224.0949,2386225.9142,2385983.4635,2386990.4807,1007.0172,2386,138.8747,133.6432,28.827,7.9748,-0.4476
C1_evt_02387,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2387216.7277,2387217.9395,2387219.6723,2.9446,27.3744,5.9316,2387216.5624,2387217.7742,2387219.507,2387216.6364,2387217.8481,2387219.581,2387216.8277,2387218.0394,2387219.7723,2387009.67,2387997.053,987.383,2387,139.0152,139.9304,30.5574,10.4198,0.3957
C1_evt_02388,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2388234.2672,2388235.8242,2388237.4206,3.1534,42.4535,8.7738,2388234.4558,2388236.0128,2388237.6093,2388234.403,2388235.96,2388237.5564,2388234.3193,2388235.8763,2388237.4727,2387998.1086,2389001.1956,1003.0869,2388,153.8561,150.8561,55.8716,7.6804,-1.3991
C1_evt_02389,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2389206.9855,2389208.1413,2389209.5295,2.5441,34.6737,7.7462,2389206.7701,2389207.926,2389209.3142,2389207.0802,2389208.236,2389209.6243,2389207.0418,2389208.1976,2389209.5858,2388996.2836,2389999.8896,1003.606,2389,153.7401,154.8638,39.8976,8.0744,0.4473
C1_evt_02390,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2390193.7574,2390194.8818,2390196.6114,2.854,23.4545,4.6963,2390193.8541,2390194.9785,2390196.7081,2390193.8204,2390194.9447,2390196.6744,2390193.8662,2390194.9906,2390196.7202,2390010.368,2390999.7204,989.3524,2390,165.6154,164.2217,29.281,7.538,-0.2706
C1_evt_02391,run_2026A_c1_05.csv,run_2026A_c1_05.csv,C1,2391183.3504,2391184.5866,2391186.2666,2.9162,30.7426,7.7837,2391183.217,2391184.4532,2391186.1332,2391183.5054,2391184.7417,2391186.4217,2391183.4452,2391184.6815,2391186.3615,2391002.145,2392002.489,1000.344,2391,171.0044,166.3887,35.1928,6.5276,-0.5736
